2025-12-22 15:08:35,255.1MiB / 7.654GiB,3.25%,97.22%,97.2MB / 44.4MB,163MB / 84.8MB
2025-12-22 15:08:47,255.4MiB / 7.654GiB,3.26%,94.18%,97.3MB / 44.5MB,163MB / 84.8MB
2025-12-22 15:08:58,255.4MiB / 7.654GiB,3.26%,103.84%,97.5MB / 44.5MB,163MB / 84.8MB
2025-12-22 15:09:10,255.6MiB / 7.654GiB,3.26%,102.38%,97.7MB / 44.6MB,163MB / 84.8MB
2025-12-22 15:09:23,259.3MiB / 7.654GiB,3.31%,100.23%,97.9MB / 44.7MB,163MB / 84.8MB
2025-12-22 15:09:34,255.9MiB / 7.654GiB,3.26%,101.61%,98MB / 44.8MB,163MB / 84.8MB
2025-12-22 15:09:46,256.2MiB / 7.654GiB,3.27%,95.21%,98.2MB / 44.9MB,163MB / 84.9MB
2025-12-22 15:09:57,255.4MiB / 7.654GiB,3.26%,97.73%,98.3MB / 45MB,163MB / 84.9MB
2025-12-22 15:10:09,256.7MiB / 7.654GiB,3.27%,92.09%,98.5MB / 45MB,163MB / 84.9MB
2025-12-22 15:10:21,256.6MiB / 7.654GiB,3.27%,99.06%,98.6MB / 45.1MB,163MB / 84.9MB
2025-12-22 15:10:34,256.7MiB / 7.654GiB,3.28%,103.84%,98.8MB / 45.2MB,163MB / 84.9MB
2025-12-22 15:10:45,257.2MiB / 7.654GiB,3.28%,94.54%,98.9MB / 45.2MB,163MB / 84.9MB
2025-12-22 15:10:57,257.1MiB / 7.654GiB,3.28%,100.32%,99.1MB / 45.3MB,163MB / 84.9MB
2025-12-22 15:11:08,257.5MiB / 7.654GiB,3.29%,98.69%,99.2MB / 45.4MB,163MB / 84.9MB
2025-12-22 15:11:20,257.4MiB / 7.654GiB,3.28%,99.70%,99.4MB / 45.5MB,163MB / 84.9MB
2025-12-22 15:11:32,257.8MiB / 7.654GiB,3.29%,94.39%,99.6MB / 45.5MB,163MB / 84.9MB
2025-12-22 15:11:44,260.2MiB / 7.654GiB,3.32%,85.83%,99.7MB / 45.6MB,163MB / 84.9MB
2025-12-22 15:11:56,258.1MiB / 7.654GiB,3.29%,99.11%,99.9MB / 45.7MB,163MB / 85MB
2025-12-22 15:12:07,258MiB / 7.654GiB,3.29%,93.04%,100MB / 45.7MB,163MB / 85MB
2025-12-22 15:12:19,258.2MiB / 7.654GiB,3.29%,101.48%,100MB / 45.8MB,163MB / 85MB
2025-12-22 15:12:32,258.5MiB / 7.654GiB,3.30%,88.73%,100MB / 45.8MB,163MB / 85MB
2025-12-22 15:12:44,258.5MiB / 7.654GiB,3.30%,99.92%,101MB / 46MB,163MB / 85MB
2025-12-22 15:12:55,259MiB / 7.654GiB,3.30%,99.40%,101MB / 46MB,163MB / 85MB
2025-12-22 15:13:07,259.1MiB / 7.654GiB,3.31%,94.10%,101MB / 46.1MB,163MB / 85MB
2025-12-22 15:13:18,259.3MiB / 7.654GiB,3.31%,94.37%,101MB / 46.2MB,164MB / 85.1MB
2025-12-22 15:13:30,260.3MiB / 7.654GiB,3.32%,92.17%,101MB / 46.3MB,164MB / 85.2MB
2025-12-22 15:13:43,259.4MiB / 7.654GiB,3.31%,94.88%,101MB / 46.4MB,164MB / 85.3MB
2025-12-22 15:13:54,259MiB / 7.654GiB,3.30%,93.22%,101MB / 46.4MB,164MB / 88.1MB
2025-12-22 15:14:06,260.1MiB / 7.654GiB,3.32%,89.42%,102MB / 46.5MB,164MB / 90.6MB
2025-12-22 15:14:17,260.2MiB / 7.654GiB,3.32%,107.46%,102MB / 46.5MB,164MB / 90.6MB
2025-12-22 15:14:29,260.9MiB / 7.654GiB,3.33%,101.61%,102MB / 46.6MB,164MB / 90.6MB
2025-12-22 15:14:42,260.5MiB / 7.654GiB,3.32%,100.43%,102MB / 46.7MB,164MB / 90.6MB
2025-12-22 15:14:54,260.7MiB / 7.654GiB,3.33%,100.62%,102MB / 46.8MB,164MB / 90.7MB
2025-12-22 15:15:05,262.4MiB / 7.654GiB,3.35%,97.79%,102MB / 46.9MB,164MB / 90.7MB
2025-12-22 15:15:17,260.7MiB / 7.654GiB,3.33%,98.68%,103MB / 46.9MB,164MB / 90.7MB
2025-12-22 15:15:28,261MiB / 7.654GiB,3.33%,90.62%,103MB / 47MB,164MB / 90.7MB
2025-12-22 15:15:40,262.5MiB / 7.654GiB,3.35%,105.98%,103MB / 47.1MB,164MB / 90.7MB
2025-12-22 15:15:52,261.3MiB / 7.654GiB,3.33%,102.27%,103MB / 47.1MB,164MB / 90.7MB
2025-12-22 15:16:04,261.4MiB / 7.654GiB,3.34%,104.32%,103MB / 47.2MB,164MB / 90.7MB
2025-12-22 15:16:16,261.6MiB / 7.654GiB,3.34%,100.77%,103MB / 47.3MB,164MB / 90.7MB
2025-12-22 15:16:27,262MiB / 7.654GiB,3.34%,103.12%,104MB / 47.4MB,164MB / 90.7MB
2025-12-22 15:16:39,261.9MiB / 7.654GiB,3.34%,120.41%,104MB / 47.4MB,164MB / 90.7MB
2025-12-22 15:16:52,262.2MiB / 7.654GiB,3.35%,111.59%,104MB / 47.5MB,164MB / 90.7MB
2025-12-22 15:17:04,263.4MiB / 7.654GiB,3.36%,103.32%,104MB / 47.6MB,164MB / 90.8MB
2025-12-22 15:17:15,262.5MiB / 7.654GiB,3.35%,98.49%,104MB / 47.6MB,164MB / 90.8MB
2025-12-22 15:17:27,262.7MiB / 7.654GiB,3.35%,95.21%,104MB / 47.7MB,164MB / 90.8MB
2025-12-22 15:17:39,262.6MiB / 7.654GiB,3.35%,98.97%,104MB / 47.7MB,164MB / 90.8MB
2025-12-22 15:17:50,262.8MiB / 7.654GiB,3.35%,91.92%,105MB / 47.8MB,164MB / 90.8MB
2025-12-22 15:18:03,262.9MiB / 7.654GiB,3.35%,97.88%,105MB / 47.9MB,164MB / 90.8MB
2025-12-22 15:18:14,263.1MiB / 7.654GiB,3.36%,101.18%,105MB / 47.9MB,164MB / 90.8MB
2025-12-22 15:18:26,263.2MiB / 7.654GiB,3.36%,103.10%,105MB / 48MB,164MB / 90.8MB
2025-12-22 15:18:37,263.6MiB / 7.654GiB,3.36%,95.01%,105MB / 48.1MB,164MB / 90.8MB
2025-12-22 15:18:49,263.5MiB / 7.654GiB,3.36%,98.76%,105MB / 48.2MB,164MB / 90.8MB
2025-12-22 15:19:02,263.6MiB / 7.654GiB,3.36%,104.59%,105MB / 48.2MB,164MB / 90.9MB
2025-12-22 15:19:14,264.1MiB / 7.654GiB,3.37%,94.58%,106MB / 48.3MB,164MB / 90.9MB
2025-12-22 15:19:25,264MiB / 7.654GiB,3.37%,95.73%,106MB / 48.4MB,164MB / 90.9MB
2025-12-22 15:19:37,264.2MiB / 7.654GiB,3.37%,89.60%,106MB / 48.4MB,164MB / 90.9MB
2025-12-22 15:19:48,264.3MiB / 7.654GiB,3.37%,93.97%,106MB / 48.5MB,164MB / 90.9MB
2025-12-22 15:20:00,264.7MiB / 7.654GiB,3.38%,91.39%,106MB / 48.5MB,164MB / 90.9MB
2025-12-22 15:20:13,264.8MiB / 7.654GiB,3.38%,97.17%,106MB / 48.6MB,164MB / 90.9MB
2025-12-22 15:20:24,264.9MiB / 7.654GiB,3.38%,101.06%,107MB / 48.7MB,164MB / 90.9MB
2025-12-22 15:20:36,265.1MiB / 7.654GiB,3.38%,102.96%,107MB / 48.8MB,165MB / 90.9MB
2025-12-22 15:20:47,265MiB / 7.654GiB,3.38%,104.72%,107MB / 48.9MB,165MB / 90.9MB
2025-12-22 15:20:59,266MiB / 7.654GiB,3.39%,104.92%,107MB / 48.9MB,165MB / 90.9MB
2025-12-22 15:21:12,265.3MiB / 7.654GiB,3.39%,101.00%,107MB / 49MB,165MB / 91MB
2025-12-22 15:21:24,265.7MiB / 7.654GiB,3.39%,105.84%,107MB / 49.1MB,165MB / 91MB
2025-12-22 15:21:35,267.3MiB / 7.654GiB,3.41%,97.17%,107MB / 49.1MB,165MB / 91MB
2025-12-22 15:21:47,265.8MiB / 7.654GiB,3.39%,96.72%,108MB / 49.2MB,165MB / 91MB
2025-12-22 15:21:58,266.2MiB / 7.654GiB,3.40%,97.60%,108MB / 49.2MB,165MB / 91MB
2025-12-22 15:22:10,267.4MiB / 7.654GiB,3.41%,99.94%,108MB / 49.3MB,165MB / 91MB
2025-12-22 15:22:22,266.2MiB / 7.654GiB,3.40%,102.20%,108MB / 49.4MB,165MB / 91MB
2025-12-22 15:22:34,266.4MiB / 7.654GiB,3.40%,96.92%,108MB / 49.5MB,165MB / 91MB
2025-12-22 15:22:45,266.7MiB / 7.654GiB,3.40%,101.43%,108MB / 49.5MB,165MB / 91MB
2025-12-22 15:22:57,266.6MiB / 7.654GiB,3.40%,96.98%,108MB / 49.6MB,165MB / 91MB
2025-12-22 15:23:08,266.8MiB / 7.654GiB,3.40%,108.93%,109MB / 49.7MB,165MB / 91MB
2025-12-22 15:23:20,267MiB / 7.654GiB,3.41%,103.93%,109MB / 49.7MB,165MB / 91MB
2025-12-22 15:23:32,268.1MiB / 7.654GiB,3.42%,88.68%,109MB / 49.8MB,165MB / 91.1MB
2025-12-22 15:23:44,267.3MiB / 7.654GiB,3.41%,96.46%,109MB / 49.9MB,165MB / 91.1MB
2025-12-22 15:23:55,267.5MiB / 7.654GiB,3.41%,96.02%,109MB / 49.9MB,165MB / 91.1MB
2025-12-22 15:24:07,267.9MiB / 7.654GiB,3.42%,102.77%,109MB / 50MB,165MB / 91.1MB
2025-12-22 15:24:19,267.8MiB / 7.654GiB,3.42%,101.21%,109MB / 50MB,165MB / 91.1MB
2025-12-22 15:24:30,268MiB / 7.654GiB,3.42%,94.44%,110MB / 50.1MB,165MB / 91.1MB
2025-12-22 15:24:43,268.1MiB / 7.654GiB,3.42%,102.49%,110MB / 50.2MB,165MB / 91.1MB
2025-12-22 15:24:54,268.2MiB / 7.654GiB,3.42%,96.90%,110MB / 50.3MB,165MB / 91.1MB
2025-12-22 15:25:06,268.4MiB / 7.654GiB,3.42%,98.54%,110MB / 50.3MB,165MB / 91.1MB
2025-12-22 15:25:17,268.8MiB / 7.654GiB,3.43%,100.23%,110MB / 50.4MB,165MB / 91.1MB
2025-12-22 15:25:29,268.9MiB / 7.654GiB,3.43%,96.91%,110MB / 50.5MB,165MB / 91.2MB
2025-12-22 15:25:42,268.8MiB / 7.654GiB,3.43%,106.32%,111MB / 50.5MB,165MB / 91.2MB
2025-12-22 15:25:54,269.2MiB / 7.654GiB,3.44%,99.53%,111MB / 50.6MB,165MB / 91.2MB
2025-12-22 15:26:05,269.4MiB / 7.654GiB,3.44%,101.34%,111MB / 50.6MB,165MB / 91.2MB
2025-12-22 15:26:17,269.3MiB / 7.654GiB,3.44%,91.79%,111MB / 50.7MB,165MB / 91.2MB
2025-12-22 15:26:28,269.4MiB / 7.654GiB,3.44%,100.25%,111MB / 50.7MB,165MB / 91.2MB
2025-12-22 15:26:40,269.6MiB / 7.654GiB,3.44%,102.42%,111MB / 50.8MB,165MB / 91.2MB
2025-12-22 15:26:52,269.7MiB / 7.654GiB,3.44%,98.87%,111MB / 50.9MB,165MB / 91.2MB
2025-12-22 15:27:04,271.7MiB / 7.654GiB,3.47%,99.65%,112MB / 51MB,165MB / 91.2MB
2025-12-22 15:27:15,271.6MiB / 7.654GiB,3.47%,106.53%,112MB / 51MB,165MB / 91.2MB
2025-12-22 15:27:27,270.4MiB / 7.654GiB,3.45%,115.41%,112MB / 51.1MB,165MB / 91.2MB
2025-12-22 15:27:38,270.5MiB / 7.654GiB,3.45%,91.45%,112MB / 51.2MB,165MB / 91.3MB
2025-12-22 15:27:50,270.7MiB / 7.654GiB,3.45%,105.40%,112MB / 51.2MB,165MB / 91.3MB
2025-12-22 15:28:03,270.9MiB / 7.654GiB,3.46%,98.23%,112MB / 51.3MB,165MB / 91.3MB
2025-12-22 15:28:14,271.9MiB / 7.654GiB,3.47%,102.52%,112MB / 51.3MB,165MB / 91.3MB
2025-12-22 15:28:26,270.9MiB / 7.654GiB,3.46%,109.22%,112MB / 51.4MB,165MB / 91.3MB
2025-12-22 15:28:38,271MiB / 7.654GiB,3.46%,94.53%,113MB / 51.4MB,165MB / 91.3MB
2025-12-22 15:28:50,271.4MiB / 7.654GiB,3.46%,112.03%,113MB / 51.5MB,165MB / 91.3MB
2025-12-22 15:29:02,271.3MiB / 7.654GiB,3.46%,92.65%,113MB / 51.5MB,165MB / 91.3MB
2025-12-22 15:29:14,271.4MiB / 7.654GiB,3.46%,100.15%,113MB / 51.6MB,165MB / 91.3MB
2025-12-22 15:29:25,271.6MiB / 7.654GiB,3.47%,101.16%,113MB / 51.7MB,165MB / 91.3MB
2025-12-22 15:29:37,271.8MiB / 7.654GiB,3.47%,102.10%,113MB / 51.7MB,165MB / 91.3MB
2025-12-22 15:29:49,271.9MiB / 7.654GiB,3.47%,102.33%,113MB / 51.8MB,165MB / 91.4MB
2025-12-22 15:30:00,272MiB / 7.654GiB,3.47%,105.76%,114MB / 51.9MB,165MB / 91.4MB
2025-12-22 15:30:13,272.2MiB / 7.654GiB,3.47%,108.98%,114MB / 51.9MB,165MB / 91.4MB
2025-12-22 15:30:24,272.6MiB / 7.654GiB,3.48%,100.78%,114MB / 52MB,165MB / 91.4MB
2025-12-22 15:30:36,272.5MiB / 7.654GiB,3.48%,96.53%,114MB / 52MB,165MB / 91.4MB
2025-12-22 15:30:48,272.9MiB / 7.654GiB,3.48%,105.57%,114MB / 52.1MB,165MB / 91.4MB
2025-12-22 15:30:59,274.7MiB / 7.654GiB,3.50%,98.00%,114MB / 52.2MB,165MB / 91.4MB
2025-12-22 15:31:12,273MiB / 7.654GiB,3.48%,96.72%,114MB / 52.2MB,165MB / 91.4MB
2025-12-22 15:31:24,273.7MiB / 7.654GiB,3.49%,106.98%,115MB / 52.3MB,165MB / 91.4MB
2025-12-22 15:31:35,273.5MiB / 7.654GiB,3.49%,104.30%,115MB / 52.3MB,165MB / 91.4MB
2025-12-22 15:31:47,273.4MiB / 7.654GiB,3.49%,100.10%,115MB / 52.4MB,165MB / 91.4MB
2025-12-22 15:31:59,273.8MiB / 7.654GiB,3.49%,96.95%,115MB / 52.5MB,165MB / 91.5MB
2025-12-22 15:32:10,273.8MiB / 7.654GiB,3.49%,102.02%,115MB / 52.6MB,165MB / 91.5MB
2025-12-22 15:32:23,273.9MiB / 7.654GiB,3.49%,100.61%,115MB / 52.6MB,165MB / 91.5MB
2025-12-22 15:32:34,274.3MiB / 7.654GiB,3.50%,100.25%,115MB / 52.7MB,165MB / 91.5MB
2025-12-22 15:32:46,274.2MiB / 7.654GiB,3.50%,99.37%,116MB / 52.7MB,165MB / 91.5MB
2025-12-22 15:32:58,273.6MiB / 7.654GiB,3.49%,91.18%,116MB / 52.8MB,165MB / 91.5MB
2025-12-22 15:33:09,273.6MiB / 7.654GiB,3.49%,110.23%,116MB / 52.9MB,165MB / 91.5MB
2025-12-22 15:33:22,273.7MiB / 7.654GiB,3.49%,99.10%,116MB / 52.9MB,165MB / 91.5MB
2025-12-22 15:33:34,274MiB / 7.654GiB,3.50%,92.62%,116MB / 53MB,165MB / 91.5MB
2025-12-22 15:33:46,274.2MiB / 7.654GiB,3.50%,103.21%,116MB / 53MB,165MB / 91.5MB
2025-12-22 15:33:57,274.9MiB / 7.654GiB,3.51%,97.63%,116MB / 53.1MB,165MB / 91.6MB
2025-12-22 15:34:09,274.3MiB / 7.654GiB,3.50%,98.54%,117MB / 53.2MB,165MB / 91.6MB
2025-12-22 15:34:20,275.7MiB / 7.654GiB,3.52%,89.12%,117MB / 53.2MB,165MB / 91.6MB
2025-12-22 15:34:33,275.9MiB / 7.654GiB,3.52%,101.09%,117MB / 53.3MB,165MB / 91.6MB
2025-12-22 15:34:44,276.1MiB / 7.654GiB,3.52%,111.10%,117MB / 53.4MB,165MB / 91.7MB
2025-12-22 15:34:56,276MiB / 7.654GiB,3.52%,96.57%,117MB / 53.5MB,165MB / 91.7MB
2025-12-22 15:35:08,276.1MiB / 7.654GiB,3.52%,104.74%,117MB / 53.5MB,165MB / 91.7MB
2025-12-22 15:35:19,275.7MiB / 7.654GiB,3.52%,95.04%,117MB / 53.6MB,165MB / 92.9MB
2025-12-22 15:35:32,275.5MiB / 7.654GiB,3.52%,98.57%,118MB / 53.7MB,165MB / 93.2MB
2025-12-22 15:35:44,274.6MiB / 7.654GiB,3.50%,95.98%,118MB / 53.7MB,165MB / 95.8MB
2025-12-22 15:35:55,271.2MiB / 7.654GiB,3.46%,94.62%,118MB / 53.8MB,165MB / 96.6MB
2025-12-22 15:36:07,263.6MiB / 7.654GiB,3.36%,99.24%,118MB / 53.9MB,165MB / 97.5MB
2025-12-22 15:36:19,263.8MiB / 7.654GiB,3.37%,98.94%,118MB / 53.9MB,165MB / 97.6MB
2025-12-22 15:36:30,263.7MiB / 7.654GiB,3.36%,97.40%,118MB / 54MB,165MB / 97.6MB
2025-12-22 15:36:43,264.3MiB / 7.654GiB,3.37%,97.98%,118MB / 54MB,165MB / 97.6MB
2025-12-22 15:36:54,265.1MiB / 7.654GiB,3.38%,100.92%,119MB / 54.1MB,165MB / 97.6MB
2025-12-22 15:37:06,265.1MiB / 7.654GiB,3.38%,102.27%,119MB / 54.2MB,165MB / 97.6MB
2025-12-22 15:37:18,267.9MiB / 7.654GiB,3.42%,93.89%,119MB / 54.3MB,165MB / 97.6MB
2025-12-22 15:37:29,264.9MiB / 7.654GiB,3.38%,94.84%,119MB / 54.3MB,166MB / 97.6MB
2025-12-22 15:37:42,265.5MiB / 7.654GiB,3.39%,98.53%,119MB / 54.4MB,166MB / 97.6MB
2025-12-22 15:37:54,265.6MiB / 7.654GiB,3.39%,96.88%,119MB / 54.5MB,166MB / 97.6MB
2025-12-22 15:38:05,265.7MiB / 7.654GiB,3.39%,96.36%,120MB / 54.5MB,166MB / 97.6MB
2025-12-22 15:38:17,266.2MiB / 7.654GiB,3.40%,108.93%,120MB / 54.6MB,166MB / 97.6MB
2025-12-22 15:38:29,266.4MiB / 7.654GiB,3.40%,98.91%,120MB / 54.6MB,166MB / 97.7MB
2025-12-22 15:38:40,266.8MiB / 7.654GiB,3.40%,92.89%,120MB / 54.7MB,166MB / 97.7MB
2025-12-22 15:38:53,266.7MiB / 7.654GiB,3.40%,102.04%,120MB / 54.8MB,166MB / 97.7MB
2025-12-22 15:39:05,266.9MiB / 7.654GiB,3.41%,98.80%,120MB / 54.8MB,166MB / 97.7MB
2025-12-22 15:39:16,266.1MiB / 7.654GiB,3.40%,100.19%,120MB / 54.9MB,166MB / 97.7MB
2025-12-22 15:39:28,267.2MiB / 7.654GiB,3.41%,100.54%,121MB / 55MB,166MB / 97.7MB
2025-12-22 15:39:39,267.5MiB / 7.654GiB,3.41%,96.97%,121MB / 55.1MB,166MB / 97.7MB
2025-12-22 15:39:52,267.4MiB / 7.654GiB,3.41%,109.25%,121MB / 55.1MB,166MB / 97.7MB
2025-12-22 15:40:04,267.8MiB / 7.654GiB,3.42%,92.99%,121MB / 55.2MB,166MB / 97.7MB
2025-12-22 15:40:16,267.8MiB / 7.654GiB,3.42%,98.62%,121MB / 55.3MB,166MB / 97.7MB
2025-12-22 15:40:27,267.9MiB / 7.654GiB,3.42%,99.69%,121MB / 55.3MB,166MB / 97.8MB
2025-12-22 15:40:39,268MiB / 7.654GiB,3.42%,86.38%,121MB / 55.4MB,166MB / 97.8MB
2025-12-22 15:40:50,268.7MiB / 7.654GiB,3.43%,101.07%,122MB / 55.4MB,166MB / 97.8MB
2025-12-22 15:41:03,270.5MiB / 7.654GiB,3.45%,94.34%,122MB / 55.5MB,166MB / 97.8MB
2025-12-22 15:41:15,268.5MiB / 7.654GiB,3.43%,96.02%,122MB / 55.6MB,166MB / 97.8MB
2025-12-22 15:41:26,268.9MiB / 7.654GiB,3.43%,101.37%,122MB / 55.6MB,166MB / 97.8MB
2025-12-22 15:41:38,268.8MiB / 7.654GiB,3.43%,102.70%,122MB / 55.7MB,166MB / 97.8MB
2025-12-22 15:41:50,269MiB / 7.654GiB,3.43%,100.09%,122MB / 55.8MB,166MB / 97.8MB
2025-12-22 15:42:02,269.1MiB / 7.654GiB,3.43%,89.93%,123MB / 55.9MB,166MB / 97.8MB
2025-12-22 15:42:14,269.3MiB / 7.654GiB,3.44%,101.26%,123MB / 55.9MB,166MB / 97.8MB
2025-12-22 15:42:26,270.6MiB / 7.654GiB,3.45%,93.04%,123MB / 56MB,166MB / 97.8MB
2025-12-22 15:42:37,270.4MiB / 7.654GiB,3.45%,103.70%,123MB / 56.1MB,166MB / 97.8MB
2025-12-22 15:42:49,270MiB / 7.654GiB,3.44%,103.47%,123MB / 56.1MB,166MB / 97.9MB
2025-12-22 15:43:01,270.2MiB / 7.654GiB,3.45%,92.33%,123MB / 56.2MB,166MB / 97.9MB
2025-12-22 15:43:13,270MiB / 7.654GiB,3.45%,100.93%,123MB / 56.3MB,166MB / 97.9MB
2025-12-22 15:43:24,270.4MiB / 7.654GiB,3.45%,95.58%,124MB / 56.3MB,166MB / 97.9MB
2025-12-22 15:43:36,270.6MiB / 7.654GiB,3.45%,111.89%,124MB / 56.4MB,166MB / 97.9MB
2025-12-22 15:43:48,270.5MiB / 7.654GiB,3.45%,96.60%,124MB / 56.4MB,166MB / 97.9MB
2025-12-22 15:44:00,270.9MiB / 7.654GiB,3.46%,98.18%,124MB / 56.5MB,166MB / 97.9MB
2025-12-22 15:44:12,270.8MiB / 7.654GiB,3.46%,105.66%,124MB / 56.6MB,166MB / 97.9MB
2025-12-22 15:44:24,270.9MiB / 7.654GiB,3.46%,106.71%,124MB / 56.7MB,166MB / 97.9MB
2025-12-22 15:44:36,271.1MiB / 7.654GiB,3.46%,108.85%,124MB / 56.7MB,166MB / 97.9MB
2025-12-22 15:44:47,272.8MiB / 7.654GiB,3.48%,100.12%,125MB / 56.8MB,166MB / 98MB
2025-12-22 15:44:59,271.4MiB / 7.654GiB,3.46%,115.63%,125MB / 56.8MB,166MB / 98MB
2025-12-22 15:45:11,271.7MiB / 7.654GiB,3.47%,109.46%,125MB / 56.9MB,166MB / 98MB
2025-12-22 15:45:23,271.7MiB / 7.654GiB,3.47%,100.13%,125MB / 57MB,166MB / 98MB
2025-12-22 15:45:35,272.1MiB / 7.654GiB,3.47%,104.63%,125MB / 57MB,166MB / 98MB
2025-12-22 15:45:46,272MiB / 7.654GiB,3.47%,106.84%,125MB / 57.1MB,166MB / 98MB
2025-12-22 15:45:58,272.1MiB / 7.654GiB,3.47%,116.22%,125MB / 57.1MB,166MB / 98MB
2025-12-22 15:46:10,272.3MiB / 7.654GiB,3.47%,99.51%,125MB / 57.2MB,166MB / 98MB
2025-12-22 15:46:22,272.5MiB / 7.654GiB,3.48%,95.03%,126MB / 57.2MB,166MB / 98MB
2025-12-22 15:46:34,272.6MiB / 7.654GiB,3.48%,101.37%,126MB / 57.3MB,166MB / 98MB
2025-12-22 15:46:46,273MiB / 7.654GiB,3.48%,95.95%,126MB / 57.4MB,166MB / 98MB
2025-12-22 15:46:57,272.9MiB / 7.654GiB,3.48%,103.60%,126MB / 57.4MB,166MB / 98.1MB
2025-12-22 15:47:09,273MiB / 7.654GiB,3.48%,92.22%,126MB / 57.5MB,166MB / 98.1MB
2025-12-22 15:47:21,273.4MiB / 7.654GiB,3.49%,102.11%,126MB / 57.5MB,166MB / 98.1MB
2025-12-22 15:47:33,273.4MiB / 7.654GiB,3.49%,100.11%,127MB / 57.6MB,166MB / 98.1MB
2025-12-22 15:47:44,273.8MiB / 7.654GiB,3.49%,98.39%,127MB / 57.7MB,166MB / 98.1MB
2025-12-22 15:47:56,273.7MiB / 7.654GiB,3.49%,102.34%,127MB / 57.8MB,166MB / 98.1MB
2025-12-22 15:48:08,274.1MiB / 7.654GiB,3.50%,101.20%,127MB / 57.9MB,166MB / 98.1MB
2025-12-22 15:48:19,274MiB / 7.654GiB,3.50%,120.63%,127MB / 57.9MB,166MB / 98.1MB
2025-12-22 15:48:31,274.4MiB / 7.654GiB,3.50%,103.37%,127MB / 58MB,166MB / 98.1MB
2025-12-22 15:48:43,274.6MiB / 7.654GiB,3.50%,106.16%,127MB / 58MB,166MB / 98.1MB
2025-12-22 15:48:55,274.4MiB / 7.654GiB,3.50%,99.95%,128MB / 58.1MB,166MB / 98.2MB
2025-12-22 15:49:06,274.6MiB / 7.654GiB,3.50%,86.29%,128MB / 58.1MB,166MB / 98.2MB
2025-12-22 15:49:18,274.7MiB / 7.654GiB,3.50%,101.97%,128MB / 58.2MB,166MB / 98.2MB
2025-12-22 15:49:30,275.1MiB / 7.654GiB,3.51%,94.46%,128MB / 58.3MB,166MB / 98.2MB
2025-12-22 15:49:42,275MiB / 7.654GiB,3.51%,98.75%,128MB / 58.3MB,166MB / 98.2MB
2025-12-22 15:49:54,275.2MiB / 7.654GiB,3.51%,97.65%,128MB / 58.4MB,166MB / 98.2MB
2025-12-22 15:50:06,275.3MiB / 7.654GiB,3.51%,95.38%,128MB / 58.4MB,166MB / 98.2MB
2025-12-22 15:50:17,275.4MiB / 7.654GiB,3.51%,107.31%,128MB / 58.5MB,166MB / 98.2MB
2025-12-22 15:50:29,275.6MiB / 7.654GiB,3.52%,99.14%,129MB / 58.5MB,166MB / 98.2MB
2025-12-22 15:50:41,275.8MiB / 7.654GiB,3.52%,100.52%,129MB / 58.6MB,166MB / 98.2MB
2025-12-22 15:50:53,275.9MiB / 7.654GiB,3.52%,99.61%,129MB / 58.7MB,166MB / 98.2MB
2025-12-22 15:51:04,277.5MiB / 7.654GiB,3.54%,104.52%,129MB / 58.7MB,166MB / 98.3MB
2025-12-22 15:51:16,276.4MiB / 7.654GiB,3.53%,101.47%,129MB / 58.8MB,166MB / 98.3MB
2025-12-22 15:51:28,276.3MiB / 7.654GiB,3.53%,108.69%,129MB / 58.9MB,166MB / 98.3MB
2025-12-22 15:51:39,277.8MiB / 7.654GiB,3.55%,99.84%,129MB / 58.9MB,166MB / 98.3MB
2025-12-22 15:51:52,276.7MiB / 7.654GiB,3.53%,107.39%,130MB / 59MB,166MB / 98.3MB
2025-12-22 15:52:04,276.8MiB / 7.654GiB,3.53%,104.67%,130MB / 59MB,166MB / 98.3MB
2025-12-22 15:52:16,277MiB / 7.654GiB,3.53%,114.93%,130MB / 59.1MB,166MB / 98.3MB
2025-12-22 15:52:27,277.2MiB / 7.654GiB,3.54%,94.75%,130MB / 59.2MB,166MB / 98.3MB
2025-12-22 15:52:39,277.3MiB / 7.654GiB,3.54%,98.71%,130MB / 59.2MB,166MB / 98.3MB
2025-12-22 15:52:51,277.5MiB / 7.654GiB,3.54%,98.16%,130MB / 59.3MB,166MB / 98.3MB
2025-12-22 15:53:03,277.6MiB / 7.654GiB,3.54%,108.87%,130MB / 59.3MB,166MB / 98.4MB
2025-12-22 15:53:15,278MiB / 7.654GiB,3.55%,97.67%,130MB / 59.4MB,166MB / 98.4MB
2025-12-22 15:53:26,277.8MiB / 7.654GiB,3.54%,103.48%,131MB / 59.4MB,166MB / 98.4MB
2025-12-22 15:53:38,277.9MiB / 7.654GiB,3.55%,102.68%,131MB / 59.5MB,166MB / 98.4MB
2025-12-22 15:53:50,278.1MiB / 7.654GiB,3.55%,94.54%,131MB / 59.6MB,166MB / 98.4MB
2025-12-22 15:54:02,279MiB / 7.654GiB,3.56%,105.02%,131MB / 59.7MB,166MB / 98.4MB
2025-12-22 15:54:14,278.7MiB / 7.654GiB,3.56%,95.21%,131MB / 59.7MB,166MB / 98.4MB
2025-12-22 15:54:26,278.6MiB / 7.654GiB,3.55%,100.19%,131MB / 59.8MB,166MB / 98.4MB
2025-12-22 15:54:37,278.7MiB / 7.654GiB,3.56%,105.46%,131MB / 59.8MB,166MB / 98.4MB
